"","ab_id","px","pz","des","pitch_id","id","type","stand","batter","hit"
"2175",1656436,0.693,3.07,"Swinging Strike",6284840,95,"S","R",425509,0
"2176",1656436,0.799,1.5,"In play, out(s)",6284842,97,"X","R",425509,0
"2177",1657270,0.81,2.34,"In play, out(s)",6288061,743,"X","R",425509,0
"2178",1657276,0.09,1.77,"In play, out(s)",6288087,420,"X","R",425509,0
"2179",1657295,0.32,2.38,"In play, out(s)",6288168,287,"X","R",425509,0
"2180",1657303,-1.08,2.31,"Foul",6288190,591,"S","R",425509,0
"2181",1657303,-0.04,2.92,"Foul",6288193,594,"S","R",425509,0
"2182",1657303,-0.53,2.93,"In play, no out",6288194,595,"X","R",425509,1
"2183",1657861,0.161,2.318,"In play, no out",6290295,127,"X","R",425509,1
"2184",1657887,0.173,2.483,"In play, out(s)",6290394,384,"X","R",425509,0
"2185",1657912,0.236,1.773,"Swinging Strike",6290486,525,"S","R",425509,0
"2186",1657912,-0.009,1.668,"In play, out(s)",6290489,528,"X","R",425509,0
"2187",1657921,-0.709,2.689,"Foul",6290515,254,"S","R",425509,0
"2188",1657921,-0.503,2.51,"In play, no out",6290516,255,"X","R",425509,1
"2189",1659020,-0.17,2.2,"In play, out(s)",6294537,124,"X","R",425509,0
"2190",1665906,1.173,0.514,"Swinging Strike (Blocked)",6320885,235,"S","R",425509,0
"2191",1668925,-0.711,1.811,"Swinging Strike",6332577,411,"S","R",425509,0
"2192",1670786,-1.089,2.907,"Foul",6339617,66,"S","R",425509,0
"2193",1672269,-0.46,2.91,"In play, no out",6345207,316,"X","R",425509,1
"2194",1692976,-0.177,2.311,"Swinging Strike",6424581,108,"S","R",425509,0
"2195",1695448,0.541,1.918,"In play, no out",6433984,440,"X","R",425509,1
"2196",1696901,-0.63,2.107,"Foul",6439495,206,"S","R",425509,0
"2197",1698239,-0.016,2.784,"Foul",6444683,280,"S","R",425509,0
"2198",1698255,0.364,2.333,"In play, out(s)",6444743,160,"X","R",425509,0
"2199",1698263,-0.826,2.038,"Swinging Strike",6444773,407,"S","R",425509,0
"2200",1700065,0.267,2.33,"Foul",6451723,37,"S","R",425509,0
"2201",1701689,0.157,2.154,"Foul",6457903,161,"S","R",425509,0
"2202",1701689,-0.197,1.886,"In play, out(s)",6457907,165,"X","R",425509,0
"2203",1701715,1.06,2.361,"In play, out(s)",6458011,63,"X","R",425509,0
"2204",1702877,0.79,2.85,"In play, out(s)",6462473,325,"X","R",425509,0
"2205",1703356,0.866,2.689,"Foul",6464601,281,"S","R",425509,0
"2206",1703376,0.119,2.336,"Swinging Strike",6464677,169,"S","R",425509,0
"2207",1703376,-0.071,3.348,"Foul",6464681,173,"S","R",425509,0
"2208",1703376,0.328,1.853,"In play, out(s)",6464685,177,"X","R",425509,0
"2209",1705091,1.062,2.019,"Swinging Strike",6471239,566,"S","R",425509,0
"2210",1706240,0.387,2.282,"In play, out(s)",6475789,507,"X","R",425509,0
"2211",1708418,-0.665,2.82,"Foul",6484160,421,"S","R",425509,0
"2212",1708418,0.684,2.279,"Swinging Strike",6484163,424,"S","R",425509,0
"2213",1708437,0.103,1.409,"Swinging Strike",6484231,24,"S","R",425509,0
"2214",1711666,0.228,1.924,"Foul",6496566,36,"S","R",425509,0
"2215",1711666,-0.859,2.49,"In play, out(s)",6496568,38,"X","R",425509,0
"2216",1712669,-0.279,2.088,"Foul",6500304,446,"S","R",425509,0
"2217",1712679,-0.321,1.651,"Foul",6500342,196,"S","R",425509,0
"2218",1712679,-1.429,3.59,"Swinging Strike",6500343,197,"S","R",425509,0
"2219",1712700,-0.171,2.314,"Foul",6500420,297,"S","R",425509,0
"2220",1712700,0.803,2.189,"Foul",6500422,299,"S","R",425509,0
"2221",1712700,0.697,3.055,"Foul",6500424,301,"S","R",425509,0
"2222",1712706,-0.137,1.634,"In play, no out",6500452,49,"X","R",425509,1
"2223",1713659,-0.212,1.976,"In play, out(s)",6504144,58,"X","R",425509,0
"2224",1715787,1.554,2,"Foul",6512463,493,"S","R",425509,0
"2225",1715787,0.6,3.653,"Foul",6512464,494,"S","R",425509,0
"2226",1715787,-0.46,3.786,"Swinging Strike",6512466,496,"S","R",425509,0
"2227",1715801,0.41,1.968,"Foul",6512521,361,"S","R",425509,0
"2228",1715801,1.016,3.113,"Swinging Strike",6512525,365,"S","R",425509,0
"2229",1715808,-0.427,2.07,"Foul",6512556,681,"S","R",425509,0
"2230",1715808,-0.073,1.985,"Foul",6512557,682,"S","R",425509,0
"2231",1715808,-0.065,1.182,"In play, out(s)",6512560,685,"X","R",425509,0
"2232",1715833,0.88,3.009,"Foul",6512666,237,"S","R",425509,0
"2233",1715842,-0.175,2.341,"Foul",6512698,37,"S","R",425509,0
"2234",1715842,0.251,1.901,"Foul",6512700,39,"S","R",425509,0
"2235",1716401,-0.52,2.499,"In play, out(s)",6514971,355,"X","R",425509,0
"2236",1716411,0.757,2.422,"Foul",6515003,189,"S","R",425509,0
"2237",1716411,0.394,2.705,"In play, no out",6515004,190,"X","R",425509,1
"2238",1716434,0.297,3.598,"Swinging Strike",6515098,47,"S","R",425509,0
"2239",1717947,1.346,1.769,"Swinging Strike",6521172,318,"S","R",425509,0
"2240",1717947,0.22,1.713,"Foul",6521175,322,"S","R",425509,0
"2241",1717965,-0.008,3.077,"In play, out(s)",6521250,783,"X","R",425509,0
"2242",1717972,-0.627,1.924,"Foul",6521273,183,"S","R",425509,0
"2243",1717972,0.269,2.579,"Swinging Strike",6521275,185,"S","R",425509,0
"2244",1717980,-0.2,1.493,"Swinging Strike",6521304,476,"S","R",425509,0
"2245",1717980,0.399,1.428,"In play, no out",6521305,477,"X","R",425509,1
"2246",1718732,0.614,2.626,"In play, no out",6524325,516,"X","R",425509,1
"2247",1718763,0.19,2.613,"In play, out(s)",6524446,332,"X","R",425509,0
"2248",1718791,0.009,1.7,"In play, out(s)",6524542,40,"X","R",425509,0
"2249",1719614,0.694,2.765,"In play, out(s)",6527729,349,"X","R",425509,0
"2250",1719637,-0.047,2.025,"Foul",6527818,188,"S","R",425509,0
"2251",1719637,0.414,3.07,"Foul",6527820,190,"S","R",425509,0
"2252",1719637,0.75,2.416,"In play, out(s)",6527824,194,"X","R",425509,0
"2253",1719644,0.162,1.876,"In play, no out",6527850,39,"X","R",425509,1
"2254",1721367,0.331,2.859,"In play, out(s)",6534398,490,"X","R",425509,0
"2255",1721375,-0.857,0.971,"Swinging Strike",6534432,324,"S","R",425509,0
"2256",1721375,-0.123,1.491,"In play, out(s)",6534435,327,"X","R",425509,0
"2257",1721391,-0.713,1.254,"Swinging Strike",6534488,209,"S","R",425509,0
"2258",1721391,-0.453,2.555,"In play, out(s)",6534489,210,"X","R",425509,0
"2259",1721412,0.603,2.27,"Foul",6534581,58,"S","R",425509,0
"2260",1721412,-0.614,1.914,"Foul",6534582,59,"S","R",425509,0
"2261",1721412,1.071,1.624,"In play, out(s)",6534584,61,"X","R",425509,0
"2262",1721780,0.283,1.943,"Swinging Strike",6535981,461,"S","R",425509,0
"2263",1721827,-0.692,2.948,"In play, no out",6536157,331,"X","R",425509,1
"2264",1721837,0.989,2.246,"In play, out(s)",6536190,185,"X","R",425509,0
"2265",1721844,-0.845,1.355,"Swinging Strike",6536218,26,"S","R",425509,0
"2266",1722934,-0.451,3.482,"Foul",6540301,537,"S","R",425509,0
"2267",1722934,-1.216,3.11,"In play, out(s)",6540303,539,"X","R",425509,0
"2268",1722972,0.279,2.864,"Foul",6540451,419,"S","R",425509,0
"2269",1722972,-0.315,3.064,"Foul",6540454,422,"S","R",425509,0
"2270",1722983,-0.583,1.948,"In play, out(s)",6540506,209,"X","R",425509,0
"2271",1722993,-0.802,2.977,"Foul",6540532,15,"S","R",425509,0
"2272",1722993,0.312,2.321,"Swinging Strike",6540534,23,"S","R",425509,0
"2273",1723387,-0.607,2.371,"In play, out(s)",6542051,644,"X","R",425509,0
"2274",1723412,-1.012,3.044,"Foul",6542147,310,"S","R",425509,0
"2275",1723412,0.526,2.563,"In play, no out",6542148,311,"X","R",425509,1
"2276",1723432,0.021,3.507,"Foul",6542229,446,"S","R",425509,0
"2277",1723432,-0.154,2.223,"In play, out(s)",6542231,448,"X","R",425509,0
"2278",1723441,-0.207,1.811,"Swinging Strike",6542271,171,"S","R",425509,0
"2279",1723441,-0.187,2.841,"Swinging Strike",6542274,174,"S","R",425509,0
"2280",1723441,0.418,2.091,"In play, out(s)",6542275,175,"X","R",425509,0
"2281",1723451,0.898,2.19,"In play, out(s)",6542318,24,"X","R",425509,0
"2282",1723886,-0.157,2.877,"Foul",6543990,621,"S","R",425509,0
"2283",1723928,0.295,2.903,"Foul",6544173,155,"S","R",425509,0
"2284",1723928,-0.44,1.99,"In play, out(s)",6544174,156,"X","R",425509,0
"2285",1723934,-0.11,2.565,"Foul",6544194,466,"S","R",425509,0
"2286",1723934,0.104,1.782,"In play, out(s)",6544195,467,"X","R",425509,0
"2287",1723955,0.416,2.422,"Foul",6544287,16,"S","R",425509,0
"2288",1723955,0.503,3.035,"Foul",6544288,17,"S","R",425509,0
"2289",1723955,0.817,1.11,"Swinging Strike",6544291,20,"S","R",425509,0
"2290",1725028,-1.039,1.8,"Swinging Strike",6548446,284,"S","R",425509,0
"2291",1725028,-0.843,1.08,"Swinging Strike",6548448,286,"S","R",425509,0
"2292",1725028,-0.183,1.767,"Swinging Strike",6548450,288,"S","R",425509,0
"2293",1725051,-0.741,2.892,"Swinging Strike",6548540,417,"S","R",425509,0
"2294",1725051,0.093,2.139,"Foul",6548541,418,"S","R",425509,0
"2295",1725051,0.376,2.397,"In play, out(s)",6548543,420,"X","R",425509,0
"2296",1725056,0.046,2.334,"Swinging Strike",6548562,175,"S","R",425509,0
"2297",1725056,0.908,1.268,"Swinging Strike",6548564,177,"S","R",425509,0
"2298",1725056,-0.547,2.479,"In play, out(s)",6548565,178,"X","R",425509,0
"2299",1725066,-0.231,3.102,"Foul",6548605,15,"S","R",425509,0
"2300",1725066,-0.284,3.503,"In play, out(s)",6548606,16,"X","R",425509,0
"2301",1725721,-0.12,3.18,"Foul",6551028,517,"S","R",425509,0
"2302",1725721,-0.32,2.94,"In play, out(s)",6551029,518,"X","R",425509,0
"2303",1725733,-0.15,3.28,"Swinging Strike",6551069,355,"S","R",425509,0
"2304",1725733,0.46,1.62,"In play, out(s)",6551071,357,"X","R",425509,0
"2305",1725746,-1.33,2.47,"Foul",6551123,153,"S","R",425509,0
"2306",1725746,0.59,2.11,"In play, no out",6551126,156,"X","R",425509,1
"2307",1725772,0.29,2.35,"In play, no out",6551242,23,"X","R",425509,1
"2308",1727299,1.018,1.464,"Foul",6557307,929,"S","R",425509,0
"2309",1730195,-0.991,2.84,"In play, out(s)",6568583,162,"X","R",425509,0
"2310",1732041,0.237,2.061,"Swinging Strike",6576137,983,"S","R",425509,0
"2311",1732104,0.59,2.581,"Foul",6576354,207,"S","R",425509,0
"2312",1734186,-0.037,1.45,"Foul",6584333,425,"S","R",425509,0
"2313",1734195,0.944,2.396,"Foul",6584369,145,"S","R",425509,0
"2314",1735083,-0.642,3.457,"Foul",6587951,22,"S","R",425509,0
"2315",1736025,-0.083,1.325,"Swinging Strike",6591533,364,"S","R",425509,0
"2316",1736653,0.039,1.586,"Foul",6594263,46,"S","R",425509,0
"2317",1763025,-1.366,2.886,"Foul",6695977,592,"S","R",425509,0
"2318",1763057,0.626,2.108,"Foul",6696105,352,"S","R",425509,0
"2319",1765755,0.734,2.125,"In play, no out",6706807,27,"X","R",425509,1
"2320",1766687,0.3,2.396,"Foul",6710381,16,"S","R",425509,0
"2321",1767590,0.246,2.734,"Foul",6713867,479,"S","R",425509,0
"2322",1768829,0.875,2.631,"Swinging Strike",6718605,443,"S","R",425509,0
"2323",1769859,-0.562,2.768,"Foul",6722569,287,"S","R",425509,0
"2324",1769869,1.231,2.576,"Swinging Strike",6722617,28,"S","R",425509,0
"2325",1772195,-0.42,1.85,"Foul",6731861,127,"S","R",425509,0
"2326",1777342,-0.065,2.677,"In play, out(s)",6751722,338,"X","R",425509,0
"2327",1777393,0.258,1.669,"In play, no out",6751918,64,"X","R",425509,1
"2328",1776887,-0.19,2.44,"In play, out(s)",6754781,651,"X","R",425509,0
"2329",1778478,1.243,2.101,"In play, no out",6756099,321,"X","R",425509,1
"2330",1778496,0.009,0.974,"Swinging Strike",6756167,176,"S","R",425509,0
"2331",1778496,-0.337,2.511,"Foul",6756168,177,"S","R",425509,0
"2332",1778496,0.015,2.354,"In play, no out",6756169,180,"X","R",425509,1
"2333",1778503,-0.111,2.202,"Foul",6756197,453,"S","R",425509,0
"2334",1778503,1.08,1.808,"Foul",6756198,454,"S","R",425509,0
"2335",1778503,-0.486,2.553,"In play, no out",6756199,455,"X","R",425509,1
"2336",1778526,0.132,1.714,"Foul",6756276,58,"S","R",425509,0
"2337",1778526,-0.623,2.752,"Foul",6756277,59,"S","R",425509,0
"2338",1778526,0.728,3.03,"Swinging Strike",6756278,60,"S","R",425509,0
"2339",1780761,0.41,1.21,"Swinging Strike",6764811,258,"S","R",425509,0
"2340",1780761,1.24,1.98,"Swinging Strike",6764813,260,"S","R",425509,0
"2341",1780774,0.77,2.19,"In play, out(s)",6764873,111,"X","R",425509,0
"2342",1781344,0.4,1.67,"Swinging Strike",6767043,314,"S","R",425509,0
"2343",1781344,-0.549,2.434,"In play, out(s)",6767046,317,"X","R",425509,0
"2344",1781356,-0.65,2.313,"Foul",6767083,203,"S","R",425509,0
"2345",1781356,-0.947,2.597,"In play, out(s)",6767084,204,"X","R",425509,0
"2346",1781369,-0.802,2.814,"Foul",6767136,462,"S","R",425509,0
"2347",1781384,-0.193,3.193,"In play, no out",6767192,60,"X","R",425509,1
"2348",1782910,-0.73,2.461,"Foul",6773001,126,"S","R",425509,0
"2349",1782910,0.404,3.159,"Foul",6773004,129,"S","R",425509,0
"2350",1782910,0.613,2.089,"In play, out(s)",6773005,130,"X","R",425509,0
"2351",1782934,0.718,2.395,"Foul",6773078,435,"S","R",425509,0
"2352",1782934,0.102,2.764,"In play, out(s)",6773079,436,"X","R",425509,0
"2353",1782960,0.167,2.667,"Foul",6773179,296,"S","R",425509,0
"2354",1783531,-0.81,2.11,"Foul",6775276,321,"S","R",425509,0
"2355",1783531,-0.773,3.708,"Swinging Strike",6775277,322,"S","R",425509,0
"2356",1783531,-1.133,3.202,"Foul Tip",6775281,326,"S","R",425509,0
"2357",1783540,-0.919,2.394,"In play, out(s)",6775316,153,"X","R",425509,0
"2358",1783565,-0.405,1.853,"Foul",6775396,33,"S","R",425509,0
"2359",1786400,0.92,1.84,"In play, out(s)",6786429,559,"X","R",425509,0
"2360",1786429,-0.63,2.8,"In play, out(s)",6786537,446,"X","R",425509,0
"2361",1786437,-0.46,2.74,"Foul",6786572,278,"S","R",425509,0
"2362",1786437,0.59,2.04,"Foul",6786574,280,"S","R",425509,0
"2363",1786437,-0.24,1.62,"Swinging Strike (Blocked)",6786576,282,"S","R",425509,0
"2364",1786697,-0.148,1.959,"Foul",6787566,327,"S","R",425509,0
"2365",1786697,-0.198,1.384,"In play, out(s)",6787568,330,"X","R",425509,0
"2366",1786716,0.852,1.801,"Swinging Strike",6787636,170,"S","R",425509,0
"2367",1786716,0.871,2.05,"Foul",6787638,172,"S","R",425509,0
"2368",1787228,0.694,2.398,"Foul Tip",6789546,476,"S","R",425509,0
"2369",1787228,1.048,3.633,"Foul",6789547,477,"S","R",425509,0
"2370",1787228,0.807,1.777,"In play, no out",6789550,480,"X","R",425509,1
"2371",1787230,1.337,1.903,"Foul",6789554,295,"S","R",425509,0
"2372",1787230,0.276,1.186,"Foul",6789556,297,"S","R",425509,0
"2373",1787230,0.719,1.853,"Foul",6789557,298,"S","R",425509,0
"2374",1787230,-0.126,1.356,"Swinging Strike",6789558,299,"S","R",425509,0
"2375",1787246,0.125,2.023,"In play, out(s)",6789615,189,"X","R",425509,0
"2376",1787272,0.269,2.439,"Foul",6789702,28,"S","R",425509,0
"2377",1787272,-0.324,2.272,"Foul",6789704,30,"S","R",425509,0
"2378",1787272,0.878,1.612,"Foul",6789706,32,"S","R",425509,0
"2379",1790119,-0.596,2.148,"In play, out(s)",6800980,422,"X","R",425509,0
"2380",1792145,-0.745,2.102,"Foul",6808935,620,"S","R",425509,0
"2381",1792145,0.156,2.837,"Foul",6808936,621,"S","R",425509,0
"2382",1792145,-0.674,2.56,"In play, out(s)",6808937,622,"X","R",425509,0
"2383",1792169,-0.231,2.359,"In play, no out",6809044,460,"X","R",425509,1
"2384",1792205,0.649,0.742,"In play, out(s)",6809184,177,"X","R",425509,0
"2385",1793195,1.181,1.9,"In play, out(s)",6813110,325,"X","R",425509,0
"2386",1793213,0.025,2.582,"Foul",6813184,154,"S","R",425509,0
"2387",1793213,-0.061,2.243,"Foul",6813186,156,"S","R",425509,0
"2388",1793213,-0.775,2.122,"Foul",6813187,157,"S","R",425509,0
"2389",1793213,1.071,1.898,"In play, out(s)",6813189,159,"X","R",425509,0
"2390",1793219,0.671,2.403,"Foul",6813214,455,"S","R",425509,0
"2391",1793219,0.742,2.443,"Swinging Strike",6813215,456,"S","R",425509,0
"2392",1793219,0.238,2.242,"Swinging Strike",6813216,457,"S","R",425509,0
"2393",1793242,-0.491,2.651,"Foul",6813301,25,"S","R",425509,0
"2394",1793242,0.679,1.495,"In play, out(s)",6813303,27,"X","R",425509,0
"2395",1795274,0.697,1.986,"Foul",6821071,367,"S","R",425509,0
"2396",1796524,-0.377,2.394,"Foul",6826137,322,"S","R",425509,0
"2397",1796542,0.463,1.331,"In play, out(s)",6826209,182,"X","R",425509,0
"2398",1797557,0.696,1.225,"In play, out(s)",6830153,27,"X","R",425509,0
"2399",1798784,1.287,2.525,"Swinging Strike",6834930,109,"S","R",425509,0
"2400",1799883,0.228,1.516,"Swinging Strike",6839305,207,"S","R",425509,0
"2401",1804001,0.894,1.547,"Swinging Strike",6855267,316,"S","R",425509,0
"2402",1804014,0.756,1.735,"Foul",6855315,195,"S","R",425509,0
"2403",1804839,-0.567,1.883,"Swinging Strike",6858319,594,"S","R",425509,0
"2404",1804861,-0.065,2.391,"In play, out(s)",6858403,244,"X","R",425509,0
"2405",1803992,0.498,1.718,"In play, out(s)",6864017,487,"X","R",425509,0
"2406",1807577,-0.603,2.798,"In play, out(s)",6869029,202,"X","R",425509,0
"2407",11651,-1.444,2.554,"Swinging Strike",44180,56,"S","R",425509,0
"2408",11686,-0.025,3.093,"Foul",44326,318,"S","R",425509,0
"2409",141183,-0.312,3.268,"Foul",531218,325,"S","R",425509,0
"2410",141183,1.266,2.239,"Swinging Strike",531219,326,"S","R",425509,0
"2411",145364,0.869,3.505,"In play, no out",546984,115,"X","R",425509,1
"2412",145390,0.399,3.115,"Foul",547090,533,"S","R",425509,0
"2413",152562,-0.827,3.021,"Swinging Strike",573954,42,"S","R",425509,0
"2414",152574,-1.572,2.71,"Foul",573998,606,"S","R",425509,0
"2415",152574,0.651,2.542,"In play, out(s)",574000,608,"X","R",425509,0
"2416",154385,-0.079,2.145,"In play, out(s)",580830,417,"X","R",425509,0
"2417",154453,-0.368,2.724,"In play, out(s)",581072,308,"X","R",425509,0
"2418",185454,-0.355,1.916,"Foul",698438,310,"S","R",425509,0
"2419",185480,-0.288,3.264,"In play, out(s)",698542,55,"X","R",425509,0
"2420",185488,-0.937,1.637,"In play, out(s)",698577,459,"X","R",425509,0
"2421",185525,0.999,1.567,"Swinging Strike",698713,672,"S","R",425509,0
"2422",189853,-0.565,2.599,"Foul",715250,481,"S","R",425509,0
"2423",189853,-0.385,3.211,"Foul",715251,482,"S","R",425509,0
"2424",189853,0.672,2.475,"In play, out(s)",715252,483,"X","R",425509,0
"2425",189873,-0.2,2.17,"In play, out(s)",715327,260,"X","R",425509,0
"2426",189931,-0.228,2.495,"In play, out(s)",715557,424,"X","R",425509,0
"2427",189948,0.123,1.49,"In play, out(s)",715615,605,"X","R",425509,0
"2428",190235,-0.681,3.338,"In play, no out",716746,412,"X","R",425509,1
"2429",284047,-0.953,2.335,"Foul",1071989,390,"S","R",425509,0
"2430",284066,0.157,2.557,"Foul",1072056,36,"S","R",425509,0
"2431",284066,-0.619,2.631,"Foul",1072057,37,"S","R",425509,0
"2432",284079,0.285,1.866,"Foul",1072103,574,"S","R",425509,0
"2433",284079,0.415,3.046,"Foul",1072104,575,"S","R",425509,0
"2434",284079,0.479,1.917,"Swinging Strike",1072106,577,"S","R",425509,0
"2435",284084,0.488,1.602,"Foul",1072122,181,"S","R",425509,0
"2436",284084,-0.98,2.066,"Foul",1072123,182,"S","R",425509,0
"2437",284084,0.191,1.436,"In play, out(s)",1072125,184,"X","R",425509,0
"2438",292147,0.294,2.698,"Foul",1103107,145,"S","R",425509,0
"2439",292147,-1.49,2.262,"Foul",1103108,146,"S","R",425509,0
"2440",292147,0.607,2.969,"Foul",1103110,148,"S","R",425509,0
"2441",292147,0.306,2.667,"In play, out(s)",1103112,150,"X","R",425509,0
"2442",292152,-0.239,1.425,"Swinging Strike",1103127,445,"S","R",425509,0
"2443",292152,0.779,2.319,"Swinging Strike",1103128,446,"S","R",425509,0
"2444",292152,0.35,1.763,"In play, out(s)",1103131,449,"X","R",425509,0
"2445",292173,-0.758,1.8,"Foul",1103207,613,"S","R",425509,0
"2446",292173,-0.573,2.703,"Foul",1103208,614,"S","R",425509,0
"2447",313359,0.335,2.305,"Swinging Strike",1183878,300,"S","R",425509,0
"2448",314445,0.466,2.56,"In play, no out",1188022,78,"X","R",425509,1
"2449",314481,-0.022,2.534,"In play, out(s)",1188171,216,"X","R",425509,0
"2450",314498,0.418,1.627,"Foul",1188239,321,"S","R",425509,0
"2451",314498,0.315,1.217,"Swinging Strike",1188241,323,"S","R",425509,0
"2452",314742,-0.878,3.135,"Foul",1189173,343,"S","R",425509,0
"2453",314742,-0.098,3.71,"Swinging Strike",1189177,350,"S","R",425509,0
"2454",314747,-0.56,3.534,"Foul",1189193,89,"S","R",425509,0
"2455",314789,-0.788,2.477,"Foul",1189343,231,"S","R",425509,0
"2456",314789,-0.184,2.978,"In play, out(s)",1189344,232,"X","R",425509,0
"2457",314796,0.067,2.384,"Foul",1189370,506,"S","R",425509,0
"2458",314796,-0.375,2.749,"In play, out(s)",1189371,507,"X","R",425509,0
"2459",326854,-0.559,2.633,"In play, no out",1227810,609,"X","R",425509,1
"2460",421687,-0.204,2.54,"Swinging Strike",1576862,150,"S","R",425509,0
"2461",421687,-0.927,3.197,"Foul",1576863,151,"S","R",425509,0
"2462",421687,-0.232,3.516,"Foul",1576864,152,"S","R",425509,0
"2463",421687,0.149,2.62,"In play, out(s)",1576865,153,"X","R",425509,0
"2464",421703,-0.197,1.748,"Swinging Strike",1576922,35,"S","R",425509,0
"2465",421703,-0.259,2.87,"Foul",1576923,36,"S","R",425509,0
"2466",421730,-0.249,2.82,"In play, out(s)",1577040,535,"X","R",425509,0
"2467",423813,-0.28,3.006,"Foul",1585108,16,"S","R",425509,0
"2468",423813,0.013,3.121,"In play, out(s)",1585110,18,"X","R",425509,0
"2469",426837,-0.447,2.362,"Foul",1596852,292,"S","R",425509,0
"2470",426845,-0.795,2.127,"Swinging Strike",1596894,622,"S","R",425509,0
"2471",429955,0.049,3.408,"In play, out(s)",1608974,375,"X","R",425509,0
